Date,BtcPrice,SpPrice
3/24/2018,8547.4,2588.26
3/25/2018,8473.2,2588.26
3/26/2018,8143.5,2658.55
3/27/2018,7801.7,2612.62
3/28/2018,7954.9,2605
3/29/2018,7129.2,2640.87
3/30/2018,6853.7,2640.87
3/31/2018,6938.2,2640.87
4/1/2018,6825.2,2640.87
4/2/2018,7068.4,2581.88
4/3/2018,7424.2,2614.45
4/4/2018,6808.9,2644.69
4/5/2018,6782,2662.84
4/6/2018,6624.3,2604.47
4/7/2018,6905.7,2604.47
4/8/2018,7030.5,2604.47
4/9/2018,6781.9,2613.16
4/10/2018,6854.8,2656.87
4/11/2018,6962.1,2642.19
4/12/2018,7926.6,2663.99
4/13/2018,7887.4,2656.3
4/14/2018,8004.4,2656.3
4/15/2018,8363.6,2656.3
4/16/2018,8070,2677.84
4/17/2018,7908.6,2706.39
4/18/2018,8178.4,2708.64
4/19/2018,8290.8,2693.13
4/20/2018,8867,2670.14
4/21/2018,8923.1,2670.14
4/22/2018,8806.7,2670.14
4/23/2018,8952.8,2670.29
4/24/2018,9645.3,2634.56
4/25/2018,8873.1,2639.4
4/26/2018,9287,2666.94
4/27/2018,8940.9,2669.91
4/28/2018,9352.4,2669.91
4/29/2018,9415.1,2669.91
4/30/2018,9245.1,2648.05
5/1/2018,9074.9,2654.8
5/2/2018,9243.2,2635.67
5/3/2018,9749.7,2629.73
5/4/2018,9708.6,2663.42
5/5/2018,9853.5,2663.42
5/6/2018,9656.4,2663.42
5/7/2018,9431.6,2672.63
5/8/2018,9196.4,2671.92
5/9/2018,9319.1,2697.79
5/10/2018,9025.7,2723.07
5/11/2018,8408.3,2727.72
5/12/2018,8459.5,2727.72
5/13/2018,8693.5,2727.72
5/14/2018,8674.1,2730.13
5/15/2018,8477,2711.45
5/16/2018,8344.4,2722.46
5/17/2018,8063,2720.13
5/18/2018,8245.7,2712.97
5/19/2018,8245.1,2712.97
5/20/2018,8529,2712.97
5/21/2018,8403.3,2733.01
5/22/2018,8006,2724.44
5/23/2018,7512.3,2733.29
5/24/2018,7592.9,2727.76
5/25/2018,7477.7,2721.33
5/26/2018,7361.3,2721.33
5/27/2018,7366.7,2721.33
5/28/2018,7119.3,2721.33
5/29/2018,7467.7,2689.86
5/30/2018,7400.1,2724.01
5/31/2018,7502.6,2705.27
6/1/2018,7530.8,2734.62
6/2/2018,7646.6,2734.62
6/3/2018,7729.3,2734.62
6/4/2018,7504.3,2746.87
6/5/2018,7631.5,2748.8
6/6/2018,7661,2772.35
6/7/2018,7697.8,2770.37
6/8/2018,7622.1,2779.03
6/9/2018,7515.8,2779.03
6/10/2018,6775.1,2779.03
6/11/2018,6885.9,2782
6/12/2018,6558.2,2786.85
6/13/2018,6312.3,2775.63
6/14/2018,6647.1,2782.49
6/15/2018,6410.3,2779.66
6/16/2018,6505.8,2779.66
6/17/2018,6460.3,2779.66
6/18/2018,6719.8,2773.75
6/19/2018,6752.4,2762.59
6/20/2018,6765.4,2767.32
6/21/2018,6728,2749.76
6/22/2018,6055.7,2754.88
6/23/2018,6167.3,2754.88
6/24/2018,6154.6,2754.88
6/25/2018,6256.6,2717.07
6/26/2018,6082.1,2723.06
6/27/2018,6154.9,2699.63
6/28/2018,5883.5,2716.31
6/29/2018,6213.3,2718.37
6/30/2018,6398.9,2718.37
7/1/2018,6366.8,2718.37
7/2/2018,6619.5,2726.71
7/3/2018,6513.5,2713.22
7/4/2018,6598.4,2713.22
7/5/2018,6546.5,2736.61
7/6/2018,6617.7,2759.82
7/7/2018,6765.5,2759.82
7/8/2018,6714.8,2759.82
7/9/2018,6667.1,2784.17
7/10/2018,6307.2,2793.84
7/11/2018,6389.1,2774.02
7/12/2018,6250.6,2798.29
7/13/2018,6230.2,2801.31
7/14/2018,6254.8,2801.31
7/15/2018,6362.9,2801.31
7/16/2018,6729.9,2798.43
7/17/2018,7322,2809.55
7/18/2018,7383.6,2815.62
7/19/2018,7477.5,2804.49
7/20/2018,7339.4,2801.83
7/21/2018,7408.7,2801.83
7/22/2018,7412.3,2801.83
7/23/2018,7723,2806.98
7/24/2018,8407,2820.4
7/25/2018,8173.7,2846.07
7/26/2018,7937,2837.44
7/27/2018,8187.4,2818.82
7/28/2018,8234.1,2818.82
7/29/2018,8215.6,2818.82
7/30/2018,8177.1,2802.6
7/31/2018,7729.4,2816.29
8/1/2018,7606.4,2813.36
8/2/2018,7535.6,2827.22
8/3/2018,7419,2840.35
8/4/2018,7014.3,2840.35
8/5/2018,7027.1,2840.35
8/6/2018,6943.6,2850.4
8/7/2018,6724.9,2858.45
8/8/2018,6283.6,2857.7
8/9/2018,6538.8,2853.58
8/10/2018,6152.3,2833.28
8/11/2018,6231.6,2833.28
8/12/2018,6313,2833.28
8/13/2018,6255.3,2821.93
8/14/2018,6190.2,2839.96
8/15/2018,6256.9,2818.37
8/16/2018,6306.7,2840.69
8/17/2018,6581.7,2850.13
8/18/2018,6379.1,2850.13
8/19/2018,6481.5,2850.13
8/20/2018,6268.1,2857.05
8/21/2018,6482.2,2862.96
8/22/2018,6359.6,2861.82
8/23/2018,6521.2,2856.98
8/24/2018,6680.4,2874.69
8/25/2018,6734.8,2874.69
8/26/2018,6712.7,2874.69
8/27/2018,6897.6,2896.74
8/28/2018,7074.6,2897.52
8/29/2018,7029.1,2914.04
8/30/2018,6993.7,2901.13
8/31/2018,7033.8,2901.52
9/1/2018,7189.6,2901.52
9/2/2018,7293.9,2901.52
9/3/2018,7264.2,2901.52
9/4/2018,7377.5,2896.72
9/5/2018,6706.8,2888.6
9/6/2018,6514,2878.05
9/7/2018,6390.9,2871.68
9/8/2018,6184.3,2871.68
9/9/2018,6238.5,2871.68
9/10/2018,6321,2877.13
9/11/2018,6293.9,2887.89
9/12/2018,6338,2888.92
9/13/2018,6482.9,2904.18
9/14/2018,6483.7,2904.98
9/15/2018,6519,2904.98
9/16/2018,6500.2,2904.98
9/17/2018,6251.9,2888.8
9/18/2018,6342,2904.31
9/19/2018,6390.4,2907.95
9/20/2018,6489.2,2930.75
9/21/2018,6766.7,2929.67
9/22/2018,6729.6,2929.67
9/23/2018,6704.1,2929.67
9/24/2018,6584.1,2919.37
9/25/2018,6445.1,2915.56
9/26/2018,6468.1,2905.97
9/27/2018,6689.2,2914
9/28/2018,6636,2913.98
9/29/2018,6603.9,2913.98
9/30/2018,6635.2,2913.98
10/1/2018,6608.2,2924.59
10/2/2018,6549.9,2923.43
10/3/2018,6507.8,2925.51
10/4/2018,6584.2,2901.61
10/5/2018,6639.1,2885.57
10/6/2018,6596.3,2885.57
10/7/2018,6611,2885.57
10/8/2018,6669.6,2884.43
10/9/2018,6650.8,2880.34
10/10/2018,6618,2785.68
10/11/2018,6239.1,2728.37
10/12/2018,6291.3,2767.13
10/13/2018,6321.7,2767.13
10/14/2018,6326.8,2767.13
10/15/2018,6699.8,2750.79
10/16/2018,6705.3,2809.92
10/17/2018,6686.6,2809.21
10/18/2018,6574.1,2768.78
10/19/2018,6512,2767.78
10/20/2018,6572.2,2767.78
10/21/2018,6583,2767.78
10/22/2018,6555.8,2755.88
10/23/2018,6528.7,2740.69
10/24/2018,6530.7,2656.1
10/25/2018,6507,2705.57
10/26/2018,6510,2658.69
10/27/2018,6494.2,2658.69
10/28/2018,6486.1,2658.69
10/29/2018,6335,2641.25
10/30/2018,6325.7,2682.63
10/31/2018,6365.9,2711.74
11/1/2018,6400.5,2740.37
11/2/2018,6424.7,2723.06
11/3/2018,6386.2,2723.06
11/4/2018,6478.2,2723.06
11/5/2018,6459.7,2738.31
11/6/2018,6502.8,2755.45
11/7/2018,6565.3,2813.89
11/8/2018,6474,2806.83
11/9/2018,6412,2781.01
11/10/2018,6427.1,2781.01
11/11/2018,6446.1,2781.01
11/12/2018,6435,2726.22
11/13/2018,6429.2,2722.18
11/14/2018,5842.4,2701.58
11/15/2018,5718.9,2730.2
11/16/2018,5636.2,2736.27
11/17/2018,5621.8,2736.27
11/18/2018,5658.3,2736.27
11/19/2018,4883.8,2690.73
11/20/2018,4524.6,2641.89
11/21/2018,4638.7,2649.93
11/22/2018,4356,2649.93
11/23/2018,4398,2632.56
11/24/2018,3920.4,2632.56
11/25/2018,4062.2,2632.56
11/26/2018,3837,2673.45
11/27/2018,3866.5,2682.17
11/28/2018,4265.4,2743.79
11/29/2018,4296.5,2737.76
11/30/2018,4039.7,2760.17
12/1/2018,4196.2,2760.17
12/2/2018,4160.4,2760.17
12/3/2018,3897.8,2790.37
12/4/2018,3958.5,2700.06
12/5/2018,3771.6,2700.06
12/6/2018,3508.6,2695.95
12/7/2018,3422.2,2633.08
12/8/2018,3430.4,2633.08
12/9/2018,3567.5,2633.08
12/10/2018,3460.5,2637.72
12/11/2018,3407.7,2636.78
12/12/2018,3466.1,2651.07
12/13/2018,3315.3,2650.54
12/14/2018,3247.8,2599.95
12/15/2018,3228.7,2599.95
12/16/2018,3247.9,2599.95
12/17/2018,3526.1,2545.94
12/18/2018,3668,2546.16
12/19/2018,3687.1,2506.96
12/20/2018,4076,2467.42
12/21/2018,3850.9,2416.62
12/22/2018,3964.4,2416.62
12/23/2018,3944.4,2416.62
12/24/2018,4026.1,2351.1
12/25/2018,3762.5,2351.1
12/26/2018,3793.7,2467.7
12/27/2018,3586.9,2488.83
12/28/2018,3861.6,2485.74
12/29/2018,3706.8,2485.74
12/30/2018,3815,2485.74
12/31/2018,3709.4,2506.85
1/1/2019,3809.4,2506.85
1/2/2019,3873.8,2510.03
1/3/2019,3780.1,2447.89
1/4/2019,3802.7,2531.94
1/5/2019,3785.4,2531.94
1/6/2019,4004.1,2531.94
1/7/2019,3985.9,2549.69
1/8/2019,3971,2574.41
1/9/2019,3978,2584.96
1/10/2019,3603.7,2596.64
1/11/2019,3616.5,2596.26
1/12/2019,3597.2,2596.26
1/13/2019,3490.2,2596.26
1/14/2019,3638.1,2582.61
1/15/2019,3571.3,2610.3
1/16/2019,3588,2616.1
1/17/2019,3626.4,2635.96
1/18/2019,3605.6,2670.71
1/19/2019,3677.8,2670.71
1/20/2019,3542.3,2670.71
1/21/2019,3536.7,2670.71
1/22/2019,3580.1,2632.9
1/23/2019,3561.5,2638.7
1/24/2019,3574.3,2642.33
1/25/2019,3572,2664.76
1/26/2019,3570.9,2664.76
1/27/2019,3555.6,2664.76
1/28/2019,3442.8,2643.85
1/29/2019,3414.8,2640
1/30/2019,3460,2681.05
1/31/2019,3437.2,2704.1
2/1/2019,3467.9,2706.53
2/2/2019,3502.5,2706.53
2/3/2019,3459.1,2706.53
2/4/2019,3462.8,2724.87
2/5/2019,3468.4,2737.7
2/6/2019,3404.3,2731.61
2/7/2019,3397.7,2706.05
2/8/2019,3661.7,2707.88
2/9/2019,3661.4,2707.88
2/10/2019,3679,2707.88
2/11/2019,3631.8,2709.8
2/12/2019,3632,2744.73
2/13/2019,3611.5,2753.03
2/14/2019,3592.6,2745.73
2/15/2019,3604.7,2775.6
2/16/2019,3616.8,2775.6
2/17/2019,3664.2,2775.6
2/18/2019,3896,2775.6
2/19/2019,3914.3,2779.76
2/20/2019,3972.4,2784.7
2/21/2019,3936.6,2774.88
2/22/2019,3965.2,2792.67
2/23/2019,4120.4,2792.67
2/24/2019,3755.2,2792.67
2/25/2019,3833.7,2796.11
2/26/2019,3810.3,2793.9
2/27/2019,3814.6,2792.38
2/28/2019,3816.6,2784.49
3/1/2019,3821.9,2803.69
3/2/2019,3823.1,2803.69
3/3/2019,3809.5,2803.69
3/4/2019,3715.9,2792.81
3/5/2019,3857.2,2789.65
3/6/2019,3863,2771.45
3/7/2019,3875.1,2748.93
3/8/2019,3865.9,2743.07
3/9/2019,3944.3,2743.07
3/10/2019,3915.2,2743.07
3/11/2019,3870.3,2783.3
3/12/2019,3886,2791.52
3/13/2019,3865.1,2810.92
3/14/2019,3879,2808.48
3/15/2019,3924.3,2822.48
3/16/2019,4006.4,2822.48
3/17/2019,3981.5,2822.48
3/18/2019,3990.2,2832.94
3/19/2019,4017,2832.57
3/20/2019,4041.2,2824.23
3/21/2019,3982.2,2854.88
3/22/2019,3990.4,2800.71
3/23/2019,4002.5,2800.71
3/24/2019,3994.7,2800.71
3/25/2019,3937,2798.36
3/26/2019,3942.8,2818.46
3/27/2019,4041.7,2805.37
3/28/2019,4025.6,2815.44
3/29/2019,4102.2,2834.4
3/30/2019,4111.8,2834.4
3/31/2019,4102.3,2834.4
4/1/2019,4145.1,2867.19
4/2/2019,4859.3,2867.24
4/3/2019,4968.7,2873.4
4/4/2019,4902.4,2879.39
4/5/2019,5010.2,2892.74
4/6/2019,5046.2,2892.74
4/7/2019,5173.6,2892.74
4/8/2019,5245.2,2895.77
4/9/2019,5158.4,2878.2
4/10/2019,5307.8,2888.21
4/11/2019,5022.6,2888.32
4/12/2019,5054.2,2907.41
4/13/2019,5051.8,2907.41
4/14/2019,5134.8,2907.41
4/15/2019,5032.3,2905.58
4/16/2019,5180.9,2907.06
4/17/2019,5208.3,2900.45
4/18/2019,5264.7,2905.03
4/19/2019,5241,2905.03
4/20/2019,5290.2,2905.03
4/21/2019,5243.5,2905.03
4/22/2019,5346.7,2907.97
4/23/2019,5511.6,2933.68
4/24/2019,5415.6,2927.25
4/25/2019,5209.1,2926.17
4/26/2019,5298.3,2939.88
4/27/2019,5265.9,2939.88
4/28/2019,5302.3,2939.88
4/29/2019,5235,2943.03
4/30/2019,5320.8,2945.83
5/1/2019,5384.2,2923.73
5/2/2019,5493.8,2917.52
5/3/2019,5766.8,2945.64
5/4/2019,5830.9,2945.64
5/5/2019,5774.9,2945.64
5/6/2019,5745.1,2932.47
5/7/2019,5849.5,2884.05
5/8/2019,5990.3,2879.42
5/9/2019,6191.5,2870.72
5/10/2019,6386,2881.4
5/11/2019,7190.3,2881.4
5/12/2019,6984.8,2881.4
5/13/2019,7806,2811.87
5/14/2019,7994.6,2834.41
5/15/2019,8164.6,2850.96
5/16/2019,7871.8,2876.32
5/17/2019,7359.5,2859.53
5/18/2019,7262.6,2859.53
5/19/2019,8157.2,2859.53
5/20/2019,7965.3,2840.23
5/21/2019,7930.3,2864.36
5/22/2019,7635.7,2856.27
5/23/2019,7852.1,2822.24
5/24/2019,7970.1,2826.06
5/25/2019,8027.4,2826.06
5/26/2019,8630.2,2826.06
5/27/2019,8760.1,2826.06
5/28/2019,8716.3,2802.39
5/29/2019,8647.8,2783.02
5/30/2019,8271.9,2788.86
5/31/2019,8558.3,2752.06
6/1/2019,8545.7,2752.06
6/2/2019,8728.6,2752.06
6/3/2019,8124.8,2744.45
6/4/2019,7685.5,2803.27
6/5/2019,7779.1,2826.15
6/6/2019,7784.9,2843.49
6/7/2019,7985.2,2873.34
6/8/2019,7901.4,2873.34
6/9/2019,7635,2873.34
6/10/2019,7987.8,2886.73
6/11/2019,7888,2885.72
6/12/2019,8133.1,2879.84
6/13/2019,8219,2891.64
6/14/2019,8656.1,2886.98
6/15/2019,8812.5,2886.98
6/16/2019,8962.5,2886.98
6/17/2019,9318.8,2889.67
6/18/2019,9080.6,2917.75
6/19/2019,9255.4,2926.46
6/20/2019,9517,2954.18
6/21/2019,10179.3,2950.46
6/22/2019,10721.7,2950.46
6/23/2019,10897.1,2950.46
6/24/2019,11046.4,2945.35
6/25/2019,11809.9,2917.38
6/26/2019,13063.8,2913.78
6/27/2019,11287.8,2924.92
6/28/2019,12409.1,2941.76
6/29/2019,11906.5,2941.76
6/30/2019,10818.6,2941.76
7/1/2019,10616.6,2964.33
7/2/2019,10835.9,2973.01
7/3/2019,11900.8,2995.82
7/4/2019,11163.1,2995.82
7/5/2019,10970.2,2990.41
7/6/2019,11268,2990.41
7/7/2019,11415.9,2990.41
7/8/2019,12252.6,2975.95
7/9/2019,12541.5,2979.63
7/10/2019,12110.6,2993.07
7/11/2019,11342.3,2999.91
7/12/2019,11762.1,3013.77
7/13/2019,11364.9,3013.77
7/14/2019,10200.1,3013.77
7/15/2019,10845.9,3014.3
7/16/2019,9424.8,3004.04
7/17/2019,9723.2,2984.42
7/18/2019,10651.4,2995.11
7/19/2019,10571.5,2976.61
7/20/2019,10826.7,2976.61
7/21/2019,10714.4,2976.61
7/22/2019,10412.5,2985.03
7/23/2019,9888.7,3005.47
7/24/2019,9804.3,3019.56
7/25/2019,9945.3,3003.67
7/26/2019,9831,3025.86
7/27/2019,9492.1,3025.86
7/28/2019,9727.8,3025.86
7/29/2019,9580.9,3020.97
7/30/2019,9580.7,3013.18
7/31/2019,10082,2980.38
8/1/2019,10380,2953.56
8/2/2019,10520.1,2932.05
8/3/2019,10815.7,2932.05
8/4/2019,10934.6,2932.05
8/5/2019,11816.8,2844.74
8/6/2019,11480.9,2881.77
8/7/2019,12013.9,2883.98
8/8/2019,12191.6,2938.09
8/9/2019,12089.8,2918.65
8/10/2019,11314.5,2918.65
8/11/2019,11517.2,2918.65
8/12/2019,11394.2,2883.75
8/13/2019,10892.9,2926.32
8/14/2019,10049.4,2840.6
8/15/2019,10303.4,2847.6
8/16/2019,10335.6,2888.68
8/17/2019,10218.1,2888.68
8/18/2019,10312.7,2888.68
8/19/2019,10910.7,2923.65
8/20/2019,10752.6,2900.51
8/21/2019,10141.5,2924.43
8/22/2019,10105,2922.95
8/23/2019,10388.7,2847.11
8/24/2019,10131,2847.11
8/25/2019,10136.3,2847.11
8/26/2019,10371.8,2878.38
8/27/2019,10184.8,2869.16
8/28/2019,9729.4,2887.94
8/29/2019,9491,2924.58
8/30/2019,9585.4,2926.46
8/31/2019,9594.4,2926.46
9/1/2019,9729.3,2926.46
9/2/2019,10348.8,2926.46
9/3/2019,10612.3,2906.27
9/4/2019,10568.2,2937.78
9/5/2019,10566.9,2976
9/6/2019,10309.3,2978.71
9/7/2019,10461.1,2978.71
9/8/2019,10402.8,2978.71
9/9/2019,10309,2978.43
9/10/2019,10105.4,2979.39
9/11/2019,10162.5,3000.93
9/12/2019,10415.1,3009.57
9/13/2019,10342.1,3007.39
9/14/2019,10337.3,3007.39
9/15/2019,10311.5,3007.39
9/16/2019,10255.5,2997.96
9/17/2019,10195.7,3005.7
9/18/2019,10164.7,3006.73
9/19/2019,10250.5,3006.79
9/20/2019,10172.7,2992.07
9/21/2019,9993,2992.07
9/22/2019,10031.6,2992.07
9/23/2019,9702.2,2991.78
9/24/2019,8513.9,2966.6
9/25/2019,8432.4,2984.87
9/26/2019,8063.8,2977.62
9/27/2019,8184.9,2961.79
9/28/2019,8208.5,2961.79
9/29/2019,8049.1,2961.79
9/30/2019,8284.3,2976.74
10/1/2019,8302.7,2940.25
10/2/2019,8364.1,2887.61
10/3/2019,8226.9,2910.63
10/4/2019,8148.1,2952.01
10/5/2019,8127.3,2952.01
10/6/2019,7881.9,2952.01
10/7/2019,8198.6,2938.79
10/8/2019,8182.9,2893.06
10/9/2019,8566.7,2919.4
10/10/2019,8562.3,2938.13
10/11/2019,8267.8,2970.27
10/12/2019,8304.4,2970.27
10/13/2019,8281.5,2970.27
10/14/2019,8353.3,2966.15
10/15/2019,8167.2,2995.68
10/16/2019,8000.4,2989.69
10/17/2019,8073.3,2997.95
10/18/2019,7948.5,2986.2
10/19/2019,7957.3,2986.2
10/20/2019,8223.4,2986.2
10/21/2019,8208.2,3006.72
10/22/2019,8031.4,2995.99
10/23/2019,7477,3004.52
10/24/2019,7422.7,3010.29
10/25/2019,8658.3,3022.55
10/26/2019,9230.6,3022.55
10/27/2019,9529.6,3022.55
10/28/2019,9207.2,3039.42
10/29/2019,9411.3,3036.89
10/30/2019,9157.9,3046.77
10/31/2019,9152.6,3037.56
11/1/2019,9230.1,3066.91
11/2/2019,9300.6,3066.91
11/3/2019,9198.3,3066.91
11/4/2019,9396.4,3078.27
11/5/2019,9310.8,3074.62
11/6/2019,9338.9,3076.78
11/7/2019,9223.5,3085.18
11/8/2019,8778.2,3093.08
11/9/2019,8804.5,3093.08
11/10/2019,9036.8,3093.08
11/11/2019,8736.9,3087.01
11/12/2019,8812.6,3091.84
11/13/2019,8783.1,3094.04
11/14/2019,8661.2,3096.63
11/15/2019,8476.3,3120.46
11/16/2019,8497.3,3120.46
11/17/2019,8509.8,3120.46
11/18/2019,8208.4,3122.03
11/19/2019,8145.7,3120.18
11/20/2019,8099.3,3108.46
11/21/2019,7627.9,3103.54
11/22/2019,7272.5,3110.29
11/23/2019,7324.1,3110.29
11/24/2019,6924.7,3110.29
11/25/2019,7115.6,3133.64
11/26/2019,7162.8,3140.52
11/27/2019,7510.6,3153.63
11/28/2019,7426.7,3153.63
11/29/2019,7742.7,3140.98
11/30/2019,7546.6,3140.98
12/1/2019,7396.4,3140.98
12/2/2019,7298.2,3113.87
12/3/2019,7291.8,3093.2
12/4/2019,7204.4,3112.76
12/5/2019,7399.2,3117.43
12/6/2019,7530.8,3145.91
12/7/2019,7510.9,3145.91
12/8/2019,7524.4,3145.91
12/9/2019,7355.8,3135.96
12/10/2019,7235.7,3132.52
12/11/2019,7208,3141.63
12/12/2019,7208,3168.57
12/13/2019,7255.2,3168.8
12/14/2019,7080.8,3168.8
12/15/2019,7128.5,3168.8
12/16/2019,6903.5,3191.45
12/17/2019,6613.3,3192.52
12/18/2019,7276,3191.14
12/19/2019,7165.5,3205.37
12/20/2019,7196.4,3221.22
12/21/2019,7156.2,3221.22
12/22/2019,7495.8,3221.22
12/23/2019,7322.8,3224.01
12/24/2019,7268.3,3223.38
12/25/2019,7224.8,3223.38
12/26/2019,7210.9,3239.91
12/27/2019,7261.7,3240.02
12/28/2019,7321.5,3240.02
12/29/2019,7397.5,3240.02
12/30/2019,7261.8,3221.29
12/31/2019,7196.4,3230.78
1/1/2020,7199.8,3230.78
1/2/2020,6967,3257.85
1/3/2020,7343.1,3234.85
1/4/2020,7376.8,3234.85
1/5/2020,7372.5,3234.85
1/6/2020,7759.1,3246.28
1/7/2020,8155.7,3237.18
1/8/2020,8059.6,3253.05
1/9/2020,7842.4,3274.7
1/10/2020,8187.1,3265.35
1/11/2020,8024.1,3265.35
1/12/2020,8187.6,3265.35
1/13/2020,8111.4,3288.13
1/14/2020,8829.2,3283.15
1/15/2020,8818.3,3289.29
1/16/2020,8726.9,3316.81
1/17/2020,8913.1,3329.62
1/18/2020,8916.3,3329.62
1/19/2020,8706.2,3329.62
1/20/2020,8641.9,3329.62
1/21/2020,8732.6,3320.79
1/22/2020,8678.5,3321.75
1/23/2020,8405.1,3325.54
1/24/2020,8439.9,3295.47
1/25/2020,8341.6,3295.47
1/26/2020,8607.8,3295.47
1/27/2020,8866.6,3243.63
1/28/2020,9377.3,3276.24
1/29/2020,9298.9,3273.4
1/30/2020,9507.3,3283.66
1/31/2020,9349.1,3225.52
2/1/2020,9381.6,3225.52
2/2/2020,9334.9,3225.52
2/3/2020,9296.6,3248.92
2/4/2020,9193.9,3297.59
2/5/2020,9611.8,3334.69
2/6/2020,9772,3345.78
2/7/2020,9818.6,3327.71
2/8/2020,9895.5,3327.71
2/9/2020,10151.5,3327.71
2/10/2020,9854.1,3352.09
2/11/2020,10229.5,3357.75
2/12/2020,10317.7,3379.45
2/13/2020,10235.1,3373.94
2/14/2020,10333,3380.16
2/15/2020,9907.7,3380.16
2/16/2020,9932.3,3380.16
2/17/2020,9701.4,3380.16
2/18/2020,10158.4,3370.29
2/19/2020,9609.4,3386.15
2/20/2020,9602.4,3373.23
2/21/2020,9684.5,3337.75
2/22/2020,9655.7,3337.75
2/23/2020,9942.7,3337.75
2/24/2020,9662.7,3225.89
2/25/2020,9317.2,3128.21
2/26/2020,8800.3,3116.39
2/27/2020,8818.6,2978.76
2/28/2020,8697.5,2954.22
2/29/2020,8543.7,2954.22
3/1/2020,8540,2954.22
3/2/2020,8904.8,3090.23
3/3/2020,8761.4,3003.37
3/4/2020,8757.9,3130.12
3/5/2020,9060.3,3023.94
3/6/2020,9134.8,2972.37
3/7/2020,8887.8,2972.37
3/8/2020,8034.1,2972.37
3/9/2020,7933,2746.56
3/10/2020,7891.2,2882.23
3/11/2020,7935.1,2741.38
3/12/2020,4826,2480.64
3/13/2020,5584.3,2711.02
3/14/2020,5182.7,2711.02
3/15/2020,5366.3,2711.02
3/16/2020,5030,2386.13
3/17/2020,5261.1,2529.19
3/18/2020,5361.4,2398.1
3/19/2020,6172,2409.39
3/20/2020,6205.3,2304.92
3/21/2020,6186.2,2304.92
3/22/2020,5822.1,2304.92
3/23/2020,6468.9,2237.4
3/24/2020,6744.6,2447.33
3/25/2020,6678.9,2475.56
3/26/2020,6725.1,2630.07
3/27/2020,6373.4,2541.47
3/28/2020,6233.7,2541.47
3/29/2020,5890.4,2541.47
3/30/2020,6391,2626.65
3/31/2020,6412.5,2584.59
4/1/2020,6638.5,2470.5
4/2/2020,6800.5,2526.9
4/3/2020,6735.9,2488.65
4/4/2020,6857.4,2488.65
4/5/2020,6772.7,2488.65
4/6/2020,7332.3,2663.68
4/7/2020,7185.2,2659.41
4/8/2020,7361.2,2749.98
4/9/2020,7289,2789.82
4/10/2020,6863.1,2789.82
4/11/2020,6867.8,2789.82
4/12/2020,6917.6,2789.82
4/13/2020,6841.3,2761.63
4/14/2020,6850.9,2846.06
4/15/2020,6629.1,2783.36
4/16/2020,7085.6,2799.55
4/17/2020,7035.8,2874.56
4/18/2020,7230.8,2874.56
4/19/2020,7122.9,2874.56
4/20/2020,6833.5,2823.16
4/21/2020,6842.5,2736.56
4/22/2020,7112.9,2799.31
4/23/2020,7488.5,2797.8
4/24/2020,7503.8,2836.74
4/25/2020,7540.4,2836.74
4/26/2020,7678.9,2836.74
4/27/2020,7766,2878.48
4/28/2020,7746.9,2863.39
4/29/2020,8770.9,2939.51
4/30/2020,8629,2912.43
5/1/2020,8821.6,2830.71
5/2/2020,8966.3,2830.71
5/3/2020,8885.5,2830.71
5/4/2020,8874.7,2842.74
5/5/2020,9001,2868.44
5/6/2020,9151.4,2848.42
5/7/2020,9979.8,2881.19
5/8/2020,9806.2,2929.8
5/9/2020,9554.6,2929.8
5/10/2020,8738.8,2929.8
5/11/2020,8579.8,2930.32
5/12/2020,8813.8,2870.12
5/13/2020,9298.7,2820
5/14/2020,9778.4,2852.5
5/15/2020,9318,2863.7
5/16/2020,9379.5,2863.7
5/17/2020,9677.7,2863.7
5/18/2020,9730.7,2953.91
5/19/2020,9773.3,2922.94
5/20/2020,9512.3,2971.61
5/21/2020,9059,2948.51
5/22/2020,9169.7,2955.45
5/23/2020,9177,2955.45
5/24/2020,8728.2,2955.45
5/25/2020,8898.2,2955.45
5/26/2020,8842.5,2991.77
5/27/2020,9199.1,3036.13
5/28/2020,9572.2,3029.73
5/29/2020,9424.8,3044.31
5/30/2020,9692.5,3044.31
5/31/2020,9454.8,3044.31
6/1/2020,10189.3,3055.73
6/2/2020,9527.6,3080.82
6/3/2020,9667.2,3122.87
6/4/2020,9794.4,3112.35
6/5/2020,9631.2,3193.93
6/6/2020,9669.6,3193.93
6/7/2020,9742.6,3193.93
6/8/2020,9777.9,3232.39
6/9/2020,9768.8,3207.18
6/10/2020,9878.8,3190.14
6/11/2020,9283.2,3002.1
6/12/2020,9466.6,3041.31
6/13/2020,9471.3,3041.31
6/14/2020,9345.3,3041.31
6/15/2020,9425.4,3066.59
6/16/2020,9523.5,3124.74
6/17/2020,9464.6,3113.49
6/18/2020,9388.1,3115.34
6/19/2020,9314,3097.74
6/20/2020,9358.8,3097.74
6/21/2020,9296.4,3097.74
6/22/2020,9683.7,3117.86
6/23/2020,9624.6,3131.29
6/24/2020,9302,3050.33
6/25/2020,9247.5,3083.76
6/26/2020,9160,3009.05
6/27/2020,9008.3,3009.05
6/28/2020,9124,3009.05
6/29/2020,9185.4,3053.24
6/30/2020,9135.4,3100.29
7/1/2020,9229.9,3115.86
7/2/2020,9085.1,3130.01
7/3/2020,9067.1,3130.01
7/4/2020,9134.4,3130.01
